"FullName","Name"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Foo Fighters - Pretender, The.mp3","Foo Fighters - Pretender, The.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Foo Fighters, The - All My Life.cdg","Foo Fighters, The - All My Life.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Foo Fighters, The - All My Life.mp3","Foo Fighters, The - All My Life.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\foo fighters-my hero.cdg","foo fighters-my hero.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\foo fighters-my hero.mp3","foo fighters-my hero.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\fuel - falls on me.cdg","fuel - falls on me.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\fuel - falls on me.mp3","fuel - falls on me.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\FUEL - HEMORRHAGE (IN MY HANDS).cdg","FUEL - HEMORRHAGE (IN MY HANDS).cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\FUEL - HEMORRHAGE (IN MY HANDS).mp3","FUEL - HEMORRHAGE (IN MY HANDS).mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Get Inside - Stone Sour.cdg","Get Inside - Stone Sour.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Get Inside - Stone Sour.mp3","Get Inside - Stone Sour.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Gorillaz - Clint Eastwood.cdg","Gorillaz - Clint Eastwood.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Gorillaz - Clint Eastwood.mp3","Gorillaz - Clint Eastwood.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Gorillaz - Feel Good Inc.cdg","Gorillaz - Feel Good Inc.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Gorillaz - Feel Good Inc.mp3","Gorillaz - Feel Good Inc.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Green Day - Good Riddance (Time Of Your Life).cdg","Green Day - Good Riddance (Time Of Your Life).cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Green Day - Good Riddance (Time Of Your Life).mp3","Green Day - Good Riddance (Time Of Your Life).mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\green day-tired of waiting.cdg","green day-tired of waiting.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\green day-tired of waiting.mp3","green day-tired of waiting.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\green day-when i come around.cdg","green day-when i come around.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\green day-when i come around.mp3","green day-when i come around.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Green Jelly - Three Little Pigs.cdg","Green Jelly - Three Little Pigs.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Green Jelly - Three Little Pigs.mp3","Green Jelly - Three Little Pigs.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\guns n roses-paradise city.cdg","guns n roses-paradise city.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\guns n roses-paradise city.mp3","guns n roses-paradise city.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\haddaway-what is love.cdg","haddaway-what is love.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\haddaway-what is love.mp3","haddaway-what is love.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Here To Stay - Korn.cdg","Here To Stay - Korn.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Here To Stay - Korn.mp3","Here To Stay - Korn.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\HIVES - HATE TO SAY I TOLD YOU SO.cdg","HIVES - HATE TO SAY I TOLD YOU SO.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\HIVES - HATE TO SAY I TOLD YOU SO.mp3","HIVES - HATE TO SAY I TOLD YOU SO.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Hold Me Down - Lee, Tommy.cdg","Hold Me Down - Lee, Tommy.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Hold Me Down - Lee, Tommy.mp3","Hold Me Down - Lee, Tommy.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Honestly - Zwan.cdg","Honestly - Zwan.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Honestly - Zwan.mp3","Honestly - Zwan.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Hoobastank - Crawling In The Dark.cdg","Hoobastank - Crawling In The Dark.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Hoobastank - Crawling In The Dark.mp3","Hoobastank - Crawling In The Dark.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\I Stand Alone - Godsmack.cdg","I Stand Alone - Godsmack.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\I Stand Alone - Godsmack.mp3","I Stand Alone - Godsmack.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Incubus - I Wish You Were Here.cdg","Incubus - I Wish You Were Here.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Incubus - I Wish You Were Here.mp3","Incubus - I Wish You Were Here.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Incubus - Nice To Know You.cdg","Incubus - Nice To Know You.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Incubus - Nice To Know You.mp3","Incubus - Nice To Know You.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Incubus - Stellar.cdg","Incubus - Stellar.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Incubus - Stellar.mp3","Incubus - Stellar.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Iommi & Dave Grohl - Goodbye Lament.cdg","Iommi & Dave Grohl - Goodbye Lament.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Iommi & Dave Grohl - Goodbye Lament.mp3","Iommi & Dave Grohl - Goodbye Lament.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\jefferson air-somebody to love.cdg","jefferson air-somebody to love.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\jefferson air-somebody to love.mp3","jefferson air-somebody to love.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\jefferson air-we built this city.cdg","jefferson air-we built this city.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\jefferson air-we built this city.mp3","jefferson air-we built this city.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Judas Priest - Revolution.cdg","Judas Priest - Revolution.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Judas Priest - Revolution.mp3","Judas Priest - Revolution.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Judas Priest - Screaming For Vengeance.CDG","Judas Priest - Screaming For Vengeance.CDG"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Judas Priest - Screaming For Vengeance.MP3","Judas Priest - Screaming For Vengeance.MP3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\judas priest-breaking the law.cdg","judas priest-breaking the law.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\judas priest-breaking the law.mp3","judas priest-breaking the law.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\kelly clarkson-behind these hazel eyes.cdg","kelly clarkson-behind these hazel eyes.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\kelly clarkson-behind these hazel eyes.mp3","kelly clarkson-behind these hazel eyes.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Kid Rock - I Am The Bullgod.cdg","Kid Rock - I Am The Bullgod.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Kid Rock - I Am The Bullgod.mp3","Kid Rock - I Am The Bullgod.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Killers - Somebody Told Me.cdg","Killers - Somebody Told Me.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Killers - Somebody Told Me.mp3","Killers - Somebody Told Me.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\killers-mr brightside.cdg","killers-mr brightside.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\killers-mr brightside.mp3","killers-mr brightside.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\kinks-you really got me.cdg","kinks-you really got me.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\kinks-you really got me.mp3","kinks-you really got me.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\kiss-i was made for lovin you.cdg","kiss-i was made for lovin you.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\kiss-i was made for lovin you.mp3","kiss-i was made for lovin you.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Korn - Coming Undone.cdg","Korn - Coming Undone.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Korn - Coming Undone.mp3","Korn - Coming Undone.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Korn - Somebody Someone.cdg","Korn - Somebody Someone.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Korn - Somebody Someone.mp3","Korn - Somebody Someone.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\led zeppelin-stairway to heaven.cdg","led zeppelin-stairway to heaven.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\led zeppelin-stairway to heaven.mp3","led zeppelin-stairway to heaven.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\lenny kravitz-american woman.cdg","lenny kravitz-american woman.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\lenny kravitz-american woman.mp3","lenny kravitz-american woman.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\lenny kravitz-fly away.cdg","lenny kravitz-fly away.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\lenny kravitz-fly away.mp3","lenny kravitz-fly away.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Lifehouse - Hanging By A Moment.cdg","Lifehouse - Hanging By A Moment.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Lifehouse - Hanging By A Moment.mp3","Lifehouse - Hanging By A Moment.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Limp Bizkit - Boiler.cdg","Limp Bizkit - Boiler.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Limp Bizkit - Boiler.mp3","Limp Bizkit - Boiler.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\limp bizkit - break stuff.cdg","limp bizkit - break stuff.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\limp bizkit - break stuff.mp3","limp bizkit - break stuff.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Limp Bizkit - My Generation.cdg","Limp Bizkit - My Generation.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Limp Bizkit - My Generation.mp3","Limp Bizkit - My Generation.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Limp Bizkit - Rollin'.cdg","Limp Bizkit - Rollin'.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Limp Bizkit - Rollin'.mp3","Limp Bizkit - Rollin'.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Limp Bizkit - Take A Look Around (Theme From MI-2).cdg","Limp Bizkit - Take A Look Around (Theme From MI-2).cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Limp Bizkit - Take A Look Around (Theme From MI-2).mp3","Limp Bizkit - Take A Look Around (Theme From MI-2).mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\limp bizkit-rearranged.cdg","limp bizkit-rearranged.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\limp bizkit-rearranged.mp3","limp bizkit-rearranged.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\linkin park - crawling.cdg","linkin park - crawling.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\linkin park - crawling.mp3","linkin park - crawling.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Linkin Park - In The End.cdg","Linkin Park - In The End.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Linkin Park - In The End.mp3","Linkin Park - In The End.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Linkin Park - One Step Closer.cdg","Linkin Park - One Step Closer.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Linkin Park - One Step Closer.mp3","Linkin Park - One Step Closer.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Lit - Lipstick And Bruises.cdg","Lit - Lipstick And Bruises.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Lit - Lipstick And Bruises.mp3","Lit - Lipstick And Bruises.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Manson, Marilyn - Disposable Teens.cdg","Manson, Marilyn - Disposable Teens.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Manson, Marilyn - Disposable Teens.mp3","Manson, Marilyn - Disposable Teens.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Manson, Marilyn - Sweet Dreams (Are Made Of This).CDG","Manson, Marilyn - Sweet Dreams (Are Made Of This).CDG"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Manson, Marilyn - Sweet Dreams (Are Made Of This).MP3","Manson, Marilyn - Sweet Dreams (Are Made Of This).MP3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Manson, Marilyn - Tainted Love.cdg","Manson, Marilyn - Tainted Love.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Manson, Marilyn - Tainted Love.mp3","Manson, Marilyn - Tainted Love.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Mars Volta - Widow.cdg","Mars Volta - Widow.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Mars Volta - Widow.mp3","Mars Volta - Widow.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Metallica - Fade To Black.cdg","Metallica - Fade To Black.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Metallica - Fade To Black.mp3","Metallica - Fade To Black.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Metallica - I Disappear.cdg","Metallica - I Disappear.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Metallica - I Disappear.mp3","Metallica - I Disappear.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Metallica - Unforgiven.cdg","Metallica - Unforgiven.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Metallica - Unforgiven.mp3","Metallica - Unforgiven.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\metallica-enter sandman.cdg","metallica-enter sandman.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\metallica-enter sandman.mp3","metallica-enter sandman.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\metallica-hero of the day.cdg","metallica-hero of the day.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\metallica-hero of the day.mp3","metallica-hero of the day.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\metallica-nothing else matters.cdg","metallica-nothing else matters.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\metallica-nothing else matters.mp3","metallica-nothing else matters.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\metallica-sad but true.cdg","metallica-sad but true.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\metallica-sad but true.mp3","metallica-sad but true.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\michael jackson-billie jean.cdg","michael jackson-billie jean.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\michael jackson-billie jean.mp3","michael jackson-billie jean.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\mighty boostones-impression i get.cdg","mighty boostones-impression i get.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\mighty boostones-impression i get.mp3","mighty boostones-impression i get.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Modest Mouse - Float On.cdg","Modest Mouse - Float On.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Modest Mouse - Float On.mp3","Modest Mouse - Float On.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\moody blues-nights in white satin.cdg","moody blues-nights in white satin.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\moody blues-nights in white satin.mp3","moody blues-nights in white satin.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Motley Crue - If I Die Tomorrow.cdg","Motley Crue - If I Die Tomorrow.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Motley Crue - If I Die Tomorrow.mp3","Motley Crue - If I Die Tomorrow.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\motley crue-smoking in boys room.cdg","motley crue-smoking in boys room.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\motley crue-smoking in boys room.mp3","motley crue-smoking in boys room.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\motorhead-ace of spades.cdg","motorhead-ace of spades.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\motorhead-ace of spades.mp3","motorhead-ace of spades.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Mudvayne - Happy.cdg","Mudvayne - Happy.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Mudvayne - Happy.mp3","Mudvayne - Happy.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\My Friends Over You - New Found Glory.cdg","My Friends Over You - New Found Glory.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\My Friends Over You - New Found Glory.mp3","My Friends Over You - New Found Glory.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\nena-99 red balloons.cdg","nena-99 red balloons.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\nena-99 red balloons.mp3","nena-99 red balloons.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Never Gonna Stop (Red, Red Kroovy) - Zombie, Rob.cdg","Never Gonna Stop (Red, Red Kroovy) - Zombie, Rob.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Never Gonna Stop (Red, Red Kroovy) - Zombie, Rob.mp3","Never Gonna Stop (Red, Red Kroovy) - Zombie, Rob.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\new radicals-you get what you give.cdg","new radicals-you get what you give.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\new radicals-you get what you give.mp3","new radicals-you get what you give.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\nickelback-figured you out.cdg","nickelback-figured you out.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\nickelback-figured you out.mp3","nickelback-figured you out.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\nickelback-rockstar.cdg","nickelback-rockstar.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\nickelback-rockstar.mp3","nickelback-rockstar.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Nine Inch Nails - Deep.cdg","Nine Inch Nails - Deep.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Nine Inch Nails - Deep.mp3","Nine Inch Nails - Deep.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\nirvana-smells like teen spirit.cdg","nirvana-smells like teen spirit.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\nirvana-smells like teen spirit.mp3","nirvana-smells like teen spirit.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Nirvana_-_You_Know_You're_Right.cdg","Nirvana_-_You_Know_You're_Right.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Nirvana_-_You_Know_You're_Right.mp3","Nirvana_-_You_Know_You're_Right.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\no doubt-dont speak.cdg","no doubt-dont speak.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\no doubt-dont speak.mp3","no doubt-dont speak.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\no doubt-im just a girl.cdg","no doubt-im just a girl.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\no doubt-im just a girl.mp3","no doubt-im just a girl.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\no doubt-spiderwebs.cdg","no doubt-spiderwebs.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\no doubt-spiderwebs.mp3","no doubt-spiderwebs.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Offspring - Defy You.cdg","Offspring - Defy You.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Offspring - Defy You.mp3","Offspring - Defy You.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Offspring, The - Original Prankster.cdg","Offspring, The - Original Prankster.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Offspring, The - Original Prankster.mp3","Offspring, The - Original Prankster.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\offspring-all i want.cdg","offspring-all i want.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\offspring-all i want.mp3","offspring-all i want.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\offspring-get a job.cdg","offspring-get a job.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\offspring-get a job.mp3","offspring-get a job.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\offspring-kids arent alright.cdg","offspring-kids arent alright.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\offspring-kids arent alright.mp3","offspring-kids arent alright.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\orgy - fiction (dreams in digital).cdg","orgy - fiction (dreams in digital).cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\orgy - fiction (dreams in digital).mp3","orgy - fiction (dreams in digital).mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Osbourne, Ozzy - Dreamer.cdg","Osbourne, Ozzy - Dreamer.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Osbourne, Ozzy - Dreamer.mp3","Osbourne, Ozzy - Dreamer.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\OUR LADY PEACE - SOMEWHERE OUT THERE.cdg","OUR LADY PEACE - SOMEWHERE OUT THERE.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\OUR LADY PEACE - SOMEWHERE OUT THERE.mp3","OUR LADY PEACE - SOMEWHERE OUT THERE.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Out Of Control - Hoobastank.cdg","Out Of Control - Hoobastank.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Out Of Control - Hoobastank.mp3","Out Of Control - Hoobastank.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Ozzy Osbourne - Crazy Train.cdg","Ozzy Osbourne - Crazy Train.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Ozzy Osbourne - Crazy Train.mp3","Ozzy Osbourne - Crazy Train.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Ozzy Osbourne - Gets Me Through.cdg","Ozzy Osbourne - Gets Me Through.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Ozzy Osbourne - Gets Me Through.mp3","Ozzy Osbourne - Gets Me Through.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Ozzy Osbourne - Over The Mountain.cdg","Ozzy Osbourne - Over The Mountain.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Ozzy Osbourne - Over The Mountain.mp3","Ozzy Osbourne - Over The Mountain.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\P O D - Youth Of The Nation.cdg","P O D - Youth Of The Nation.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\P O D - Youth Of The Nation.mp3","P O D - Youth Of The Nation.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\P. O. D - Rock The Party (Off The Hook).cdg","P. O. D - Rock The Party (Off The Hook).cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\P. O. D - Rock The Party (Off The Hook).mp3","P. O. D - Rock The Party (Off The Hook).mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\P. O. D. - Boom.cdg","P. O. D. - Boom.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\P. O. D. - Boom.mp3","P. O. D. - Boom.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\p.o.d. - school of hard knocks.cdg","p.o.d. - school of hard knocks.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\p.o.d. - school of hard knocks.mp3","p.o.d. - school of hard knocks.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Pantera - Cemetery Gates.CDG","Pantera - Cemetery Gates.CDG"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Pantera - Cemetery Gates.MP3","Pantera - Cemetery Gates.MP3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\papa roach - between angels and insects.cdg","papa roach - between angels and insects.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\papa roach - between angels and insects.mp3","papa roach - between angels and insects.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Papa Roach - Broken Home.cdg","Papa Roach - Broken Home.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Papa Roach - Broken Home.mp3","Papa Roach - Broken Home.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Papa Roach - Getting Away With Murder.cdg","Papa Roach - Getting Away With Murder.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Papa Roach - Getting Away With Murder.mp3","Papa Roach - Getting Away With Murder.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Papa Roach - Scars.cdg","Papa Roach - Scars.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Papa Roach - Scars.mp3","Papa Roach - Scars.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Papercut - Linkin Park.cdg","Papercut - Linkin Park.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Papercut - Linkin Park.mp3","Papercut - Linkin Park.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Party Hard - W.K., Andrew.cdg","Party Hard - W.K., Andrew.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Party Hard - W.K., Andrew.mp3","Party Hard - W.K., Andrew.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Perfect Circle, A - Hollow, The.cdg","Perfect Circle, A - Hollow, The.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Perfect Circle, A - Hollow, The.mp3","Perfect Circle, A - Hollow, The.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\peter gabriel-sledgehammer.cdg","peter gabriel-sledgehammer.cdg"
